=========0==========
0,f21	-0.00173015409875
1,f21	0.0454545454545
2,f21	0.0103092783505
3,f21	0.04
4,f21	0.5
5,f21	-0.22953743537
6,f21	0.111111111111
0,f30	-0.186696056599
1,f30	0.0175438596491
2,f30	-0.187759537733
3,f30	-0.141266038925
4,f30	-0.110507987582
5,f30	-0.236912094342
6,f30	-0.157632788636
0,f40	-0.189456767905
1,f40	0.047619047619
2,f40	-0.189247541832
3,f40	0.0103092783505
4,f40	0.5
5,f40	0.0185185185185
6,f40	-0.158704723325
0,f51	-0.191197857319
1,f51	0.0416666666667
2,f51	0.0625
3,f51	0.010101010101
4,f51	0.0166666666667
5,f51	0.0128205128205
6,f51	0.0103092783505
0,f60	-0.190858565532
1,f60	-0.173679339367
2,f60	0.292632619129
3,f60	-0.151069960494
4,f60	-0.165269892344
5,f60	-0.19503882048
6,f60	-0.160223042804
0,f70	-0.163189649288
1,f70	-0.166182258206
2,f70	-0.174604767324
3,f70	0.0102040816327
4,f70	0.0222222222222
5,f70	-0.0802454276752
6,f70	-0.156669607399
0,f81	-0.135348683681
1,f81	-0.122477221546
2,f81	-0.124034047537
3,f81	-0.139317325618
4,f81	-0.160507987582
5,f81	-0.236074633608
6,f81	-0.159217295678
0,f91	-0.177552006
1,f91	0.0102040816327
2,f91	-0.189510238014
3,f91	-0.108177803631
4,f91	-0.176599941605
5,f91	0.0208333333333
6,f91	0.0625
0,f101	-0.19064925078
1,f101	-0.177308971899
2,f101	-0.177064350568
3,f101	-0.154284361008
4,f101	-0.175659502734
5,f101	0.0131578947368
6,f101	0.0151515151515
0,f111	0.298598061048
1,f111	-0.162779057369
2,f111	-0.196702145602
3,f111	0.0909090909091
4,f111	-0.179348567292
5,f111	0.753087905658
6,f111	-0.147134992243
0,f120	-0.185776938952
1,f120	-0.160642305233
2,f120	0.333333333333
3,f120	-0.156788914742
4,f120	-0.177371361791
5,f120	-0.235714267734
6,f120	-0.130028284137
0,f130	-0.16006094076
1,f130	-0.152705797296
2,f130	-0.040700714204
3,f130	0.0121951219512
4,f130	-0.181646198964
5,f130	-0.234253866494
6,f130	-0.128239034808
0,f144	-0.190162797895
1,f144	0.0175438596491
2,f144	0.012987012987
3,f144	0.0454545454545
4,f144	-0.178216320916
5,f144	0.0126582278481
6,f144	-0.159259157439
0,f150	-0.18793180436
1,f150	0.0153846153846
2,f150	0.03125
3,f150	0.0105263157895
4,f150	-0.17640230818
5,f150	-0.194280515395
6,f150	-0.158928735478
0,f160	-0.181545811849
1,f160	-0.175447521578
2,f160	-0.140700714204
3,f160	-0.138038682371
4,f160	-0.165269892344
5,f160	-0.211235937076
6,f160	-0.149978165243
0,f171	-0.179238246634
1,f171	-0.17062532163
2,f171	0.0119047619048
3,f171	-0.147170840496
4,f171	0.013698630137
5,f171	0.0135135135135
6,f171	-0.153658834659
0,f80	-0.18978023311
1,f80	-0.156437797195
2,f80	0.0238095238095
3,f80	-0.160625550391
4,f80	0.04
5,f80	-0.234756728918
6,f80	0.047619047619
0,f151	-0.151531056962
1,f151	-0.116991511582
2,f151	-0.195873127997
3,f151	-0.159688792642
4,f151	-0.182003190974
5,f151	0.0625
6,f151	-0.160655670928
0,f20	-0.166969782946
1,f20	-0.0634200830103
2,f20	-0.171653095156
3,f20	-0.16057679353
4,f20	-0.179952432027
5,f20	-0.232552336769
6,f20	-0.160089388701
0,f41	-0.183932122382
1,f41	-0.1711787037
2,f41	-0.185715878435
3,f41	-0.157857290811
4,f41	-0.177174654249
5,f41	-0.230518651719
6,f41	-0.161222932509
0,f50	0.0212765957447
1,f50	-0.170238264828
2,f50	-0.19012600156
3,f50	-0.150269640366
4,f50	0.306158679084
5,f50	-0.236602815991
6,f50	-0.152109452541
0,f71	-0.165657804685
1,f71	-0.158253402068
2,f71	-0.196791401481
3,f71	-0.156593296589
4,f71	-0.182730209804
5,f71	0.025641025641
6,f71	-0.156100254149
0,f110	0.0192307692308
1,f110	0.0714285714286
2,f110	-0.195555446425
3,f110	-0.139427803631
4,f110	0.0108695652174
5,f110	0.0125
6,f110	-0.144722221272
0,f131	-0.183582119577
1,f131	0.0263157894737
2,f131	0.0117647058824
3,f131	-0.151809879103
4,f131	0.04
5,f131	0.037037037037
6,f131	0.0119047619048
0,f140	-0.157562469907
1,f140	0.0151515151515
2,f140	-0.186959217605
3,f140	-0.158773041727
4,f140	0.125
5,f140	0.0208333333333
6,f140	-0.146898441718
0,f170	-0.189343758534
1,f170	-0.0236407306192
2,f170	-0.189823521222
3,f170	-0.158256255038
4,f170	-0.182971755698
5,f170	-0.230518651719
6,f170	-0.0612446211482
0,f161	-0.179619163819
1,f161	-0.166508403966
2,f161	0.0105263157895
3,f161	-0.049006636758
4,f161	0.0153846153846
5,f161	-0.225444506668
6,f161	0.0434782608696
0,f31	0.0131578947368
1,f31	-0.0773089718992
2,f31	0.0140845070423
3,f31	0.0126582278481
4,f31	0.0119047619048
5,f31	0.0125
6,f31	0.02
0,f61	-0.158517781035
1,f61	-0.164017939744
2,f61	0.25
3,f61	0.0181818181818
4,f61	0.015625
5,f61	-0.236658312888
6,f61	0.0196078431373
0,f90	-0.188911158021
1,f90	-0.164029839108
2,f90	0.0106382978723
3,f90	0.0123456790123
4,f90	0.0909090909091
5,f90	-0.225635498597
6,f90	-0.161078997806
0,f142	-0.182136759428
1,f142	-0.177056446647
2,f142	0.0277777777778
3,f142	0.0188679245283
4,f142	0.0222222222222
5,f142	0.0114942528736
6,f142	0.166666666667
0,f100	0.0434782608696
1,f100	0.0196078431373
2,f100	0.015625
3,f100	0.0208333333333
4,f100	0.0227272727273
5,f100	-0.235548457978
6,f100	-0.160481340622
0,f146	0.0102040816327
1,f146	0.04
2,f146	0.0232558139535
3,f146	0.0217391304348
4,f146	0.0116279069767
5,f146	0.753087905658
6,f146	-0.156680224885
0,f121	0.0172413793103
1,f121	0.015873015873
2,f121	-0.0962562697596
3,f121	0.04
4,f121	-0.175475554942
5,f121	-0.224981971978
6,f121	-0.150496527195
0,f148	0.0121951219512
1,f148	0.0227272727273
2,f148	0.0294117647059
3,f148	0.0232558139535
4,f148	0.0188679245283
5,f148	0.010752688172
6,f148	-0.151805747155
=========1==========
0,f21	-0.206932857744
1,f21	0.0454545454545
2,f21	0.0103092783505
3,f21	0.04
4,f21	0.5
5,f21	-0.479534581097
6,f21	0.111111111111
0,f30	-0.391565984266
1,f30	0.0175438596491
2,f30	-0.398430607936
3,f30	-0.316719782213
4,f30	-0.308063818573
5,f30	-0.487053712682
6,f30	-0.334068165496
0,f40	-0.394285701961
1,f40	0.047619047619
2,f40	-0.399333272766
3,f40	0.0103092783505
4,f40	0.5
5,f40	0.0185185185185
6,f40	-0.334950369835
0,f51	-0.396067784986
1,f51	0.0416666666667
2,f51	0.0625
3,f51	0.010101010101
4,f51	0.0166666666667
5,f51	0.0128205128205
6,f51	0.0103092783505
0,f60	-0.395711124127
1,f60	-0.362110816985
2,f60	0.0819615489272
3,f60	-0.326523703781
4,f60	-0.362825723335
5,f60	-0.446004047905
6,f60	-0.336658419665
0,f70	-0.36831060644
1,f70	-0.35802236177
2,f70	-0.385855745668
3,f70	0.0102040816327
4,f70	0.0222222222222
5,f70	-0.330387046015
6,f70	-0.333689484284
0,f81	-0.340847240941
1,f81	-0.315559842122
2,f81	-0.334705117739
3,f81	-0.314660481615
4,f81	-0.358063818573
5,f81	-0.485999588974
6,f81	-0.335652672539
0,f91	-0.382380940056
1,f91	0.0102040816327
2,f91	-0.400181308216
3,f91	-0.283631546918
4,f91	-0.374155772596
5,f91	0.0208333333333
6,f91	0.0625
0,f101	-0.395519178447
1,f101	-0.369654081596
2,f101	-0.38773542077
3,f101	-0.329738104295
4,f101	-0.373215333725
5,f101	0.0131578947368
6,f101	0.0151515151515
0,f111	0.0937281333814
1,f111	-0.355124167066
2,f111	-0.407953123945
3,f111	0.0909090909091
4,f111	-0.376904398283
5,f111	0.502946287318
6,f111	-0.323380638753
0,f120	-0.390646866619
1,f120	-0.352987414929
2,f120	0.333333333333
3,f120	-0.33224265803
4,f120	-0.374849538239
5,f120	-0.485897066585
6,f120	-0.306441230424
0,f130	-0.365259879266
1,f130	-0.345050906993
2,f130	-0.251371784406
3,f130	0.0121951219512
4,f130	-0.379202029955
5,f130	-0.484395484834
6,f130	-0.304674411669
0,f144	-0.395425966335
1,f144	0.0175438596491
2,f144	0.012987012987
3,f144	0.0454545454545
4,f144	-0.375772151907
5,f144	0.0126582278481
6,f144	-0.336399816928
0,f150	-0.392139734353
1,f150	0.0153846153846
2,f150	0.03125
3,f150	0.0105263157895
4,f150	-0.374064659096
5,f150	-0.444422133734
6,f150	-0.335395678143
0,f160	-0.386563183815
1,f160	-0.367475808793
2,f160	-0.351371784406
3,f160	-0.313106752788
4,f160	-0.362825723335
5,f160	-0.461418735927
6,f160	-0.326413542104
0,f171	-0.38416847246
1,f171	-0.35686108791
2,f171	0.0119047619048
3,f171	-0.322932448387
4,f171	0.013698630137
5,f171	0.0135135135135
6,f171	-0.326085372019
0,f80	-0.393759319784
1,f80	-0.348036589231
2,f80	0.0238095238095
3,f80	-0.336336572274
4,f80	0.04
5,f80	-0.484941589867
6,f80	0.047619047619
0,f151	-0.356532546881
1,f151	-0.309336621279
2,f151	-0.406544198199
3,f151	-0.335142535929
4,f151	-0.379345435931
5,f151	0.0625
6,f151	-0.336901317438
0,f20	-0.365893316569
1,f20	-0.255765192707
2,f20	-0.382324165358
3,f20	-0.336030536817
4,f20	-0.377508263018
5,f20	-0.482838094535
6,f20	-0.336524765562
0,f41	-0.390220145668
1,f41	-0.363523813397
2,f41	-0.396966856779
3,f41	-0.333311034098
4,f41	-0.37473048524
5,f41	-0.480660270059
6,f41	-0.337689875174
0,f50	0.0212765957447
1,f50	-0.362583374525
2,f50	-0.400797071762
3,f50	-0.325723383653
4,f50	0.108602848093
5,f50	-0.486744434331
6,f50	-0.328544829401
0,f71	-0.369257234661
1,f71	-0.351695367483
2,f71	-0.406877132415
3,f71	-0.332047039876
4,f71	-0.380286040795
5,f71	0.025641025641
6,f71	-0.332300291814
0,f110	0.0192307692308
1,f110	0.0714285714286
2,f110	-0.405641177358
3,f110	-0.314881546918
4,f110	0.0108695652174
5,f110	0.0125
6,f110	-0.321189163937
0,f131	-0.385755684997
1,f131	0.0263157894737
2,f131	0.0117647058824
3,f131	-0.32726362239
4,f131	0.04
5,f131	0.037037037037
6,f131	0.0119047619048
0,f140	-0.358545950568
1,f140	0.0151515151515
2,f140	-0.397630287807
3,f140	-0.334226785014
4,f140	0.125
5,f140	0.0208333333333
6,f140	-0.324161070299
0,f170	-0.393911319695
1,f170	-0.217896420176
2,f170	-0.400494591424
3,f170	-0.333632794637
4,f170	-0.380527586689
5,f170	-0.480660270059
6,f170	-0.238323833473
0,f161	-0.383970279868
1,f161	-0.360208150278
2,f161	0.0105263157895
3,f161	-0.227828350327
4,f161	0.0153846153846
5,f161	-0.475379814466
6,f161	0.0434782608696
0,f31	0.0131578947368
1,f31	-0.269654081596
2,f31	0.0140845070423
3,f31	0.0126582278481
4,f31	0.0119047619048
5,f31	0.0125
6,f31	0.02
0,f61	-0.36399260511
1,f61	-0.357614966266
2,f61	0.25
3,f61	0.0181818181818
4,f61	0.015625
5,f61	-0.486633898958
6,f61	0.0196078431373
0,f90	-0.395199181307
1,f90	-0.356374948805
2,f90	0.0106382978723
3,f90	0.0123456790123
4,f90	0.0909090909091
5,f90	-0.475777116937
6,f90	-0.337514374666
0,f142	-0.386972752489
1,f142	-0.369401556344
2,f142	0.0277777777778
3,f142	0.0188679245283
4,f142	0.0222222222222
5,f142	0.0114942528736
6,f142	0.166666666667
0,f100	0.0434782608696
1,f100	0.0196078431373
2,f100	0.015625
3,f100	0.0208333333333
4,f100	0.0227272727273
5,f100	-0.485690076318
6,f100	-0.336916717482
0,f146	0.0102040816327
1,f146	0.04
2,f146	0.0232558139535
3,f146	0.0217391304348
4,f146	0.0116279069767
5,f146	0.502946287318
6,f146	-0.333958710743
0,f121	0.0172413793103
1,f121	0.015873015873
2,f121	-0.306927339962
3,f121	0.04
4,f121	-0.373186406168
5,f121	-0.474917279775
6,f121	-0.326987945293
0,f148	0.0121951219512
1,f148	0.0227272727273
2,f148	0.0294117647059
3,f148	0.0232558139535
4,f148	0.0188679245283
